sample,t_ms,ax,ay,az,gx,gy,gz
1,1592170,-0.9431,0.0396,-0.4803,168.4219,511.9844,121.1719
1,1592181,-0.7046,-0.0302,-0.4250,181.6562,452.1875,177.2031
1,1592203,-0.3059,-0.2552,-0.4979,153.6406,417.3281,132.7031
1,1592215,-0.1760,-0.3523,-0.6123,94.8906,402.5000,110.7969
1,1592226,-0.1134,-0.4028,-0.7520,67.4219,341.0625,106.9375
1,1592237,-0.0853,-0.4066,-0.8905,41.1406,264.6562,104.3750
1,1592271,0.0106,-0.2665,-1.1525,100.2969,171.7500,74.8750
1,1592282,-0.0787,-0.2108,-1.1536,62.7344,217.1562,43.3906
1,1592293,-0.2576,-0.2104,-1.0876,20.5469,248.9688,22.8125
1,1592304,-0.4310,-0.2791,-0.9795,-16.2031,241.8281,36.2969
1,1592316,-0.4971,-0.3781,-0.8721,6.7344,199.5000,55.8594
1,1592327,-0.4121,-0.4465,-0.7992,15.8906,150.0000,41.4375
1,1592338,-0.2588,-0.4595,-0.7676,-6.5156,112.5469,27.8438
1,1592349,-0.0361,-0.4093,-0.7627,-23.5938,90.7812,32.8125
1,1592361,0.1372,-0.4187,-0.7618,-31.8906,74.7344,23.0938
1,1592393,0.1776,-0.3882,-0.7452,-48.1094,45.0469,0.5156
1,1592404,0.1014,-0.3440,-0.7577,-43.7031,53.3594,6.8906
1,1592415,0.0322,-0.2773,-0.7886,-39.1250,51.7500,9.6875
1,1592426,0.0062,-0.2115,-0.8328,-40.6875,46.0625,1.1875
1,1592437,0.0338,-0.1702,-0.8826,-40.5781,32.1094,0.5156
1,1592449,0.1013,-0.1577,-0.9288,-38.0625,13.3594,1.2812
1,1592460,0.1829,-0.1619,-0.9640,-36.0781,0.8906,3.5938
1,1592471,0.2366,-0.1676,-0.9775,-33.0469,-6.2656,4.0938
1,1592482,0.2687,-0.1666,-0.9653,-29.7031,-13.5312,8.1562
1,1592594,0.1790,-0.0569,-1.1702,-24.0000,-49.0156,31.2500
1,1592605,0.1681,-0.0695,-1.1952,-20.4062,-48.7812,26.8438
1,1592638,0.1261,-0.0824,-1.1583,-9.3438,-17.7656,23.3750
1,1592661,0.0809,-0.0911,-1.0884,-11.5938,-13.9375,24.7031
1,1592672,0.0767,-0.1011,-1.0566,-8.1094,-25.0156,23.4219
1,1592683,0.0865,-0.1099,-1.0336,-13.2656,-39.6406,22.5469
1,1592695,0.1005,-0.1135,-1.0149,-15.2031,-50.0938,19.8594
1,1592706,0.1074,-0.1121,-0.9969,-15.9688,-62.6875,16.3906
1,1592718,0.0992,-0.1088,-0.9808,-17.2812,-62.8750,14.4062
1,1592729,0.0706,-0.1078,-0.9696,-18.9844,-57.7656,13.9688
1,1592762,-0.0553,-0.1289,-0.9880,-25.3438,-4.9844,27.7344
1,1592773,-0.0656,-0.1429,-1.0116,-63.5312,-12.8281,21.2344
1,1592807,0.0973,-0.1106,-1.0972,-26.3594,-63.0625,6.4375
1,1592818,0.1311,-0.0956,-1.1282,-2.7812,-32.2969,21.2500
1,1592830,0.0820,-0.0765,-1.1536,-2.6875,-1.3281,27.2812
1,1592841,-0.0261,-0.0535,-1.1725,2.0469,13.8125,30.4688
1,1592852,-0.0748,-0.0409,-1.1831,2.7344,1.4688,34.9375
1,1592883,0.0472,-0.0748,-1.1418,8.9062,-71.2812,30.3438
1,1592894,0.0940,-0.0913,-1.1127,12.3750,-72.4688,28.4062
1,1592905,0.0435,-0.0984,-1.0850,12.4219,-47.9688,26.3594
1,1592917,-0.1173,-0.0985,-1.0543,14.7500,-11.0781,13.5469
1,1592928,-0.3000,-0.0962,-1.0273,12.6875,32.7812,1.5781
1,1592939,-0.5359,-0.0933,-0.9949,6.2031,63.5156,-13.1875
1,1592950,-0.7070,-0.0942,-0.9664,-5.2031,84.5312,-28.2500
1,1592961,-0.7629,-0.0996,-0.9366,-13.1406,93.7188,-55.7656
1,1592973,-0.7118,-0.1014,-0.8997,-15.2812,89.1875,-77.4688
1,1593006,-0.4839,-0.0292,-0.8602,-13.6406,64.3125,-121.9375
1,1593017,-0.4275,0.0168,-0.9269,-7.7031,54.1094,-128.5469
1,1593028,-0.3422,0.0575,-1.0309,-8.4688,41.1719,-122.2656
1,1593039,-0.2192,0.0853,-1.1404,-11.0000,22.6875,-137.0469
1,1593050,-0.0793,0.0972,-1.2185,12.1094,32.0000,-129.6406
1,1593062,0.0370,0.0942,-1.2395,2.0469,40.8281,-125.4844
1,1593073,0.1073,0.0823,-1.1886,4.6719,52.5469,-115.5312
1,1593084,0.1547,0.0748,-1.0970,9.1719,48.8906,-104.8750
1,1593128,0.6631,0.1288,-1.0587,28.2500,22.5938,-59.7500
1,1593139,0.7141,0.1118,-1.1069,25.5312,24.8281,-42.8125
1,1593151,0.7076,0.0685,-1.1053,19.5781,30.6875,-30.6250
1,1593162,0.6680,0.0223,-1.0588,17.9375,31.6250,-12.7500
1,1593173,0.6288,-0.0355,-0.9613,12.5781,23.2500,1.6875
1,1593184,0.6241,-0.0817,-0.8599,0.5625,-1.9688,17.5000
1,1593195,0.6636,-0.1124,-0.7943,-2.5156,-3.3750,28.6094
1,1593206,0.7113,-0.1268,-0.7831,-5.5000,-16.0781,41.8125
1,1593217,0.7288,-0.1196,-0.8250,-6.7812,-20.4375,56.2031
1,1593251,0.5737,-0.0144,-1.0142,-6.8281,7.4062,83.2656
1,1593262,0.4821,0.0166,-1.0289,-4.2188,-1.5312,92.5312
1,1593273,0.4161,0.0311,-1.0199,-7.7188,-6.2812,94.5156
1,1593284,0.3870,0.0319,-1.0074,-9.1250,-16.6094,95.5938
1,1593296,0.3750,0.0281,-1.0107,-4.3281,-29.0781,98.4375
1,1593307,0.3574,0.0287,-1.0366,-1.0156,-23.9844,97.4219
1,1593318,0.3009,0.0327,-1.0660,2.2188,-29.2188,98.1250
1,1593329,0.2050,0.0369,-1.0980,7.4531,-26.0938,96.7500
1,1593340,0.0984,0.0309,-1.1078,3.0938,-28.2656,91.5781
1,1593372,-0.0697,-0.0435,-1.0248,-4.4375,-37.6719,78.4062
1,1593383,-0.0865,-0.0587,-1.0032,-1.7656,-48.4062,73.4062
1,1593394,-0.1049,-0.0542,-1.0078,3.6094,-46.2344,66.8281
1,1593406,-0.1290,-0.0367,-1.0338,5.3906,-39.2031,56.0156
1,1593417,-0.1781,-0.0234,-1.0919,6.0156,-29.3906,47.2656
1,1593428,-0.2437,-0.0186,-1.0889,4.7812,-13.4844,39.0781
1,1593439,-0.3083,-0.0314,-1.1034,3.5469,-11.2031,34.0781
1,1593450,-0.3484,-0.0541,-1.1056,7.8125,-21.6562,31.9688
1,1593461,-0.3489,-0.0732,-1.0986,4.9688,-19.5625,13.2188
1,1593494,-0.3060,-0.0752,-1.0461,5.9062,13.5156,-19.2031
1,1593505,-0.3290,-0.0774,-1.0233,6.0469,31.5781,-22.3281
1,1593516,-0.3569,-0.0891,-1.0010,0.5312,37.7188,-25.0469
1,1593527,-0.3577,-0.1044,-0.9843,-9.3438,38.0156,-29.8906
1,1593538,-0.3094,-0.1267,-0.9762,-14.5312,26.9531,-23.7188
1,1593549,-0.2047,-0.1459,-0.9695,-19.3594,11.8438,-18.1562
1,1593560,-0.0612,-0.1562,-0.9651,-20.7344,-2.7500,-17.7031
1,1593572,0.0907,-0.1558,-0.9666,-14.2031,-15.8438,-12.4219
1,1593583,0.2156,-0.1472,-0.9799,-10.3438,-21.7656,-9.1875
1,1593627,0.1932,-0.0977,-1.1042,-7.7500,8.5000,14.4062
1,1593639,0.1771,-0.0873,-1.1206,-10.6094,-10.2812,12.9062
1,1593650,0.2043,-0.0819,-1.1206,-11.0781,-30.1719,14.6719
1,1593661,0.2510,-0.0741,-1.1041,-9.9531,-56.5781,7.5938
1,1593672,0.2736,-0.0552,-1.0754,-7.8281,-68.6406,2.8906
1,1593684,0.2334,-0.0233,-1.0433,-3.6719,-61.3438,0.0312
1,1593695,0.1530,0.0062,-1.0188,-2.7344,-47.5625,-6.2344
1,1593706,0.0162,0.0360,-1.0072,-1.5312,-29.2812,-7.8906
1,1593738,-0.2390,0.0146,-1.0002,-12.3438,-24.8750,-14.9531
1,1593749,-0.2075,-0.0117,-1.0009,-11.2656,-26.8438,-19.2656
1,1593760,-0.1381,-0.0299,-1.0045,-7.6406,-20.7969,-17.0781
1,1593771,-0.0826,-0.0339,-1.0194,-0.8750,-9.3594,-5.4531
1,1593782,-0.0636,-0.0270,-1.0533,1.0312,0.2031,-0.6875
1,1593805,-0.0482,-0.0271,-1.1388,-0.4219,-17.2188,3.2344
1,1593816,-0.0129,-0.0460,-1.1648,-1.0469,-41.2656,1.7656
1,1593827,0.0446,-0.0685,-1.1602,1.1406,-56.3438,-1.8750
1,1593858,0.0394,-0.0707,-1.0667,7.9688,3.0469,-1.8281
1,1593869,-0.0914,-0.0564,-1.0308,7.0469,29.7812,2.1250
1,1593881,-0.1929,-0.0502,-0.9966,0.5781,29.4062,0.0000
1,1593892,-0.2614,-0.0540,-0.9729,-8.7188,20.1875,-8.6406
1,1593903,-0.2357,-0.0677,-0.9532,-11.6406,2.2344,-10.8125
1,1593914,-0.1438,-0.0802,-0.9509,-12.8281,-14.4844,-12.4375
1,1593926,-0.0386,-0.0798,-0.9666,-11.5781,-28.4844,-11.6250
1,1593937,0.0330,-0.0638,-0.9952,-7.2188,-29.7344,-7.5625
1,1593948,0.0514,-0.0391,-1.0297,-4.7188,-25.3750,-5.7656
1,1593980,-0.0623,0.0154,-1.1268,5.0469,-4.4375,3.7344
1,1593992,-0.0913,0.0209,-1.1477,5.6719,-2.3750,3.2656
1,1594003,-0.0935,0.0170,-1.1455,7.1875,-4.7500,1.7344
1,1594014,-0.0801,0.0066,-1.1150,4.5156,-12.1875,-3.9375
1,1594025,-0.0614,-0.0153,-1.0746,1.2969,-12.5000,-4.5156
1,1594036,-0.0627,-0.0419,-1.0182,-3.3438,-6.2812,-2.3750
1,1594047,-0.0917,-0.0613,-0.9725,-2.1406,5.0312,-1.7812
1,1594059,-0.1362,-0.0625,-0.9550,-3.7344,12.1406,-6.5312
1,1594070,-0.1771,-0.0463,-0.9733,-2.7969,20.7656,-3.1719
1,1594102,-0.1182,0.0122,-1.1198,1.8125,-2.4375,-5.5625
1,1594114,-0.0563,0.0171,-1.1377,3.0312,-12.9219,-3.8750
1,1594125,-0.0094,0.0131,-1.1210,3.6875,-20.4688,-2.7656
1,1594136,0.0083,0.0031,-1.0856,3.5781,-23.1406,-2.6094
1,1594147,-0.0299,-0.0101,-1.0522,1.4219,-23.4062,1.3906
1,1594158,-0.0284,-0.0209,-1.0310,-1.5312,-23.9062,1.5938
1,1594170,-0.0604,-0.0339,-1.0204,-3.6094,-31.3125,0.3438
1,1594181,-0.0758,-0.0479,-1.0093,-7.2812,-44.2031,-2.5469
1,1594192,-0.0710,-0.0598,-1.0035,-10.4219,-57.5469,-8.8125
1,1594225,-0.0946,-0.0289,-1.0162,-1.6250,-52.3906,-9.2500
1,1594236,-0.1461,-0.0067,-1.0186,2.0625,-46.2656,-7.0156
1,1594247,-0.2004,0.0142,-1.0226,-0.7500,-38.3906,-5.5938
1,1594259,-0.2380,0.0177,-1.0312,-0.9531,-36.4688,-5.5156
1,1594270,-0.2488,0.0048,-1.0455,-2.7812,-41.6094,-5.7656
1,1594281,-0.2329,-0.0137,-1.0624,-3.7031,-49.2656,-5.2969
1,1594292,-0.2023,-0.0258,-1.0756,-4.1250,-56.9062,-7.3750
1,1594303,-0.1837,-0.0251,-1.0764,0.5156,-42.2969,-3.9844
1,1594315,-0.1881,-0.0167,-1.0608,4.3750,-13.1562,1.6875
1,1594346,-0.2915,-0.0181,-0.9927,0.4219,0.6406,2.6250
1,1594357,-0.2775,-0.0460,-0.9924,-2.4844,-8.1875,0.4844
1,1594368,-0.2358,-0.0706,-1.0145,-2.9062,-6.3438,-2.1094
1,1594379,-0.2012,-0.0726,-1.0476,-0.0781,0.5781,-2.1875
1,1594413,-0.2953,0.0326,-1.0674,21.0000,83.0781,9.1875
1,1594424,-0.3604,0.0537,-1.0341,21.1094,94.2188,11.4531
1,1594435,-0.3849,0.0442,-1.0035,14.0938,94.0312,7.5312
1,1594446,-0.3467,0.0076,-0.9974,5.3594,69.1094,2.0312
1,1594478,-0.0441,-0.0865,-1.0594,-0.0625,-16.3594,-12.3281
1,1594489,0.0126,-0.0731,-1.0565,1.7500,-32.0156,-10.8281
1,1594500,0.0226,-0.0504,-1.0048,1.3750,-17.0938,-10.4219
1,1594512,-0.0435,-0.0247,-0.9966,1.9219,30.6094,-9.4531
1,1594523,-0.1705,-0.0167,-0.9596,-1.0625,63.7656,-4.2656
1,1594534,-0.3024,-0.0284,-0.9403,-5.4531,66.8438,-2.3281
1,1594545,-0.3645,-0.0500,-0.9502,-11.1250,53.0625,-7.4531
1,1594556,-0.3284,-0.0680,-0.9884,-15.8438,43.4062,-14.7344
1,1594567,-0.2321,-0.0715,-1.0341,-13.8906,25.7344,-18.4375
1,1594600,-0.0336,-0.0132,-1.0562,-11.5625,-25.7188,-27.9219
1,1594612,-0.0490,-0.0056,-1.0319,-15.7031,-7.0625,-31.0469
1,1594623,-0.1212,-0.0107,-1.0092,-14.9375,23.7500,-38.0781
1,1594634,-0.2357,-0.0121,-1.0038,-13.5312,42.0000,-45.3125
1,1594645,-0.3309,0.0034,-1.0223,-15.9219,31.1875,-54.8906
1,1594657,-0.4081,0.0254,-1.0474,-18.4375,1.1875,-67.4219
1,1594668,-0.4069,0.0504,-1.0710,-23.0938,-25.5469,-84.8750
1,1594679,-0.3438,0.0598,-1.0659,-25.1250,-31.9219,-100.7812
1,1594690,-0.2780,0.0542,-1.0269,-21.3125,-8.0469,-110.1562
1,1594735,-0.4370,0.0604,-0.9554,-10.2188,164.4844,-86.0469
1,1594746,-0.3842,0.0715,-1.0493,-6.5625,151.5625,-84.3906
1,1594757,-0.2460,0.0979,-1.1211,-2.3438,131.2188,-89.9844
1,1594769,-0.0676,0.1377,-1.2052,5.2812,121.0781,-96.8281
1,1594780,0.0999,0.1755,-1.2194,14.7812,124.8594,-97.8281
1,1594791,0.2214,0.1940,-1.1508,32.5781,130.5312,-88.3750
1,1594802,0.2906,0.1851,-1.0409,41.0000,140.8594,-76.3438
1,1594814,0.3341,0.1509,-0.9572,36.8750,136.4375,-62.2500
1,1594847,0.5291,0.0043,-1.0336,22.1094,80.9688,-36.6875
1,1594858,0.5920,-0.0148,-1.0743,24.0000,60.6562,-31.6562
1,1594869,0.6177,-0.0070,-1.0563,22.6406,33.4844,-31.6250
1,1594881,0.6089,0.0062,-0.9821,17.0312,13.2969,-29.9688
1,1594892,0.5719,0.0011,-0.8861,8.9375,8.4688,-26.1094
1,1594914,0.4181,-0.0692,-0.7708,-11.8906,57.0000,-29.1719
1,1594925,0.2856,-0.0897,-0.7839,-20.2656,71.1250,-26.5781
1,1594936,0.1715,-0.0791,-0.8467,-21.4219,56.3750,-24.2969
1,1594970,0.3313,0.0929,-0.9983,-9.4062,-37.9844,-16.1562
1,1594981,0.4689,0.1018,-0.9943,-6.6719,-43.8594,-9.1562
1,1594992,0.5479,0.0825,-1.0050,-1.5469,-24.8906,-3.4062
1,1595003,0.5756,0.0444,-1.0370,5.1875,18.3594,8.6094
1,1595014,0.5253,0.0177,-1.1023,13.7031,53.7344,21.9219
1,1595026,0.4545,0.0189,-1.1716,13.7344,55.7969,32.0469
1,1595037,0.4402,0.0415,-1.2053,16.4844,26.2812,44.0156
1,1595048,0.5264,0.0647,-1.1747,18.1250,-38.3750,60.0469
1,1595059,0.6967,0.0702,-1.0869,16.1406,-103.1406,74.8438
1,1595092,0.9785,0.0010,-0.8406,8.3750,-155.5312,85.1562
1,1595103,0.8369,-0.0027,-0.8359,7.3125,-128.5625,87.9844
1,1595125,0.3905,0.0454,-0.8969,-5.1406,-75.6875,89.4844
1,1595137,0.1830,0.0682,-0.9037,-14.5625,-83.3750,87.3594
1,1595148,0.0862,0.0701,-0.8889,-16.1406,-107.4844,81.0156
1,1595159,0.0972,0.0607,-0.8685,-9.8125,-110.6094,73.8750
1,1595170,0.1403,0.0616,-0.8705,-2.3125,-82.6094,69.3750
1,1595181,0.1208,0.0835,-0.9062,6.1250,-41.7500,70.4531
1,1595213,-0.2432,0.1133,-1.0552,-7.9844,8.8906,62.8750
1,1595224,-0.2527,0.0624,-1.0720,-15.0781,-25.6094,63.2031
1,1595236,-0.1420,-0.0032,-1.0642,-15.6719,-66.9062,62.8125
1,1595247,-0.0120,-0.0553,-1.0428,-13.3906,-98.2188,58.7500
1,1595258,0.1364,-0.0752,-1.0259,-7.6562,-110.7188,58.6719
1,1595281,0.1505,-0.0442,-1.0277,5.3750,-62.0469,58.4062
1,1595292,0.0090,-0.0104,-1.0625,8.8594,-21.7031,57.1406
1,1595303,-0.1644,0.0132,-1.1056,7.2344,-3.8125,55.8125
1,1595334,-0.2822,-0.0377,-1.1064,-2.4219,-53.1406,41.9375
1,1595345,-0.1646,-0.0800,-1.0588,-4.4219,-86.3125,35.5156
1,1595356,-0.0303,-0.1034,-1.0144,0.7656,-95.9531,29.6562
1,1595368,0.0460,-0.0928,-0.9935,6.6094,-58.8438,29.4219
1,1595379,0.0059,-0.0503,-1.0000,12.9375,-12.7031,33.6250
1,1595390,-0.1439,0.0055,-1.0208,15.3281,38.1094,34.0156
1,1595401,-0.3230,0.0483,-1.0402,13.4844,56.0781,33.2656
1,1595412,-0.4174,0.0568,-1.0516,6.7344,44.9219,28.9844
1,1595424,-0.4244,0.0375,-1.0542,3.5156,13.4062,22.3438
1,1595467,-0.0439,-0.0327,-0.9885,-4.0312,-37.0156,-9.6094
1,1595478,-0.1078,0.0039,-0.9674,1.1406,-15.9688,-14.4531
1,1595489,-0.2294,0.0399,-0.9562,3.4688,6.9531,-17.9375
1,1595501,-0.3517,0.0540,-0.9645,0.9844,24.1875,-23.6406
1,1595512,-0.4301,0.0363,-0.9995,-6.0469,42.5469,-23.7344
1,1595523,-0.4457,-0.0037,-1.0505,-6.6875,50.3438,-23.8281
1,1595534,-0.4003,-0.0415,-1.0919,-7.2188,39.3125,-24.3125
1,1595545,-0.3273,-0.0569,-1.1038,-9.8906,17.7656,-25.9531
1,1595578,-0.0096,-0.0361,-1.0148,-5.4531,16.6562,-20.6406
1,1595589,0.0045,-0.0370,-1.0021,-6.5156,34.5469,-17.2031
1,1595600,-0.0172,-0.0408,-1.0231,-9.5312,39.8438,-10.4688
1,1595612,-0.0431,-0.0410,-1.0569,-8.2500,28.5625,-7.3750
1,1595623,-0.0272,-0.0292,-1.1029,-5.4688,9.5469,-3.8438
1,1595634,0.0386,-0.0050,-1.1333,-2.6875,-9.5781,-1.0469
1,1595645,0.1252,0.0240,-1.1373,0.2188,-19.3594,0.5938
1,1595656,0.1921,0.0472,-1.1168,1.7500,-23.0000,5.8906
1,1595667,0.2128,0.0569,-1.0852,3.0469,-21.4531,9.0781
1,1595699,0.1002,0.0300,-1.0558,-0.2969,-15.9062,15.3906
1,1595710,0.0532,0.0204,-1.0618,-0.1562,-14.0625,13.7812
1,1595721,0.0195,0.0205,-1.0609,1.4375,-16.5938,13.0781
1,1595732,0.0021,0.0289,-1.0477,2.8438,-28.0156,10.1250
1,1595744,-0.0040,0.0387,-1.0292,1.5000,-32.8750,5.0312
1,1595755,-0.0197,0.0422,-1.0178,0.7812,-32.3438,3.1719
1,1595766,-0.0836,0.0385,-1.0211,1.7656,-23.8594,1.9531
1,1595777,-0.1183,0.0331,-1.0320,4.3125,-17.2969,-0.6094
1,1595788,-0.1932,0.0273,-1.0470,4.0156,-10.2344,-4.1250
1,1595820,-0.2916,0.0061,-1.0319,-2.0000,0.5156,-17.6719
1,1595831,-0.2806,-0.0057,-1.0117,0.3125,2.5469,-21.7031
1,1595843,-0.2656,-0.0135,-1.0002,3.0156,7.5469,-24.2344
1,1595854,-0.2567,-0.0133,-1.0054,0.9531,7.7969,-26.5000
1,1595865,-0.2515,-0.0059,-1.0262,6.7969,7.4844,-32.2812
1,1595876,-0.2439,0.0035,-1.0541,8.7031,7.8438,-37.0312
1,1595888,-0.2336,0.0094,-1.0769,11.8125,4.1875,-40.5625
1,1595899,-0.2164,0.0085,-1.0850,13.5000,-0.1094,-47.1094
1,1595910,-0.2015,-0.0020,-1.0807,10.6094,-1.2656,-47.1406
1,1595942,-0.1987,-0.0618,-1.0095,-3.5625,15.9688,-42.1875
1,1595954,-0.2010,-0.0653,-0.9972,-2.8594,27.7500,-36.2344
1,1595965,-0.1938,-0.0468,-0.9965,-0.5000,34.7188,-31.5000
1,1595976,-0.1624,-0.0171,-1.0088,0.1406,32.4844,-30.4219
1,1595987,-0.1011,0.0044,-1.0272,-1.7188,26.3594,-31.6406
1,1595999,-0.0233,0.0065,-1.0446,-4.2188,15.2344,-30.5156
1,1596010,0.0479,-0.0059,-1.0564,-4.5000,5.1562,-28.5469
1,1596021,0.0957,-0.0183,-1.0614,-5.5156,-1.3594,-24.3906
1,1596032,0.1136,-0.0206,-1.0610,-5.9062,-4.2812,-21.2812
1,1596064,0.0752,0.0237,-1.0690,-2.0469,11.6719,-4.0469
1,1596075,0.0540,0.0385,-1.0804,-3.3750,14.4375,0.6406
1,1596086,0.0505,0.0415,-1.0863,-4.1406,8.0312,2.9844
1,1596097,0.0715,0.0337,-1.0809,-2.9219,-6.8906,4.6094
1,1596109,0.1066,0.0216,-1.0685,-3.0469,-18.5156,1.2500
1,1596120,0.1295,0.0137,-1.0579,-2.4219,-21.1406,2.2969
1,1596131,0.1233,0.0135,-1.0530,0.3438,-18.5938,3.0625
1,1596142,0.0826,0.0206,-1.0527,2.6719,-15.8594,1.6094
1,1596153,0.0219,0.0300,-1.0555,3.8281,-14.8125,2.5000
1,1596196,-0.1244,0.0225,-1.0691,5.7188,-1.4062,-0.0312
1,1596207,-0.1376,0.0142,-1.0594,5.2656,-3.8281,-0.4844
1,1596219,-0.1440,0.0044,-1.0468,4.5469,-4.6875,-2.2031
1,1596230,-0.1467,-0.0063,-1.0366,3.4219,-0.7500,-3.8750
1,1596241,-0.1508,-0.0140,-1.0321,2.9062,4.3281,-4.4375
1,1596252,-0.1554,-0.0197,-1.0323,2.5312,8.5000,-5.9531
1,1596264,-0.1526,-0.0197,-1.0359,4.5625,7.5625,-7.9219
1,1596275,-0.1345,-0.0166,-1.0430,4.3125,3.8906,-14.8125
1,1596306,-0.0938,-0.0078,-1.0643,8.8125,-6.8594,-36.4844
1,1596317,-0.1166,-0.0015,-1.0605,9.2812,-14.0625,-37.3125
1,1596328,-0.1450,0.0013,-1.0538,7.2812,-14.9375,-37.7969
1,1596340,-0.1827,-0.0022,-1.0485,6.7656,-12.5938,-39.1562
1,1596351,-0.2107,-0.0131,-1.0428,4.0000,-8.7344,-39.1406
1,1596362,-0.2213,-0.0256,-1.0365,3.0469,-6.7812,-40.3906
1,1596374,-0.2173,-0.0359,-1.0272,1.0625,3.8438,-40.8438
1,1596385,-0.2092,-0.0438,-1.0143,-1.0938,12.0000,-36.9531
1,1596396,-0.2034,-0.0521,-0.9987,-7.2812,22.0625,-33.2500
1,1596430,-0.1526,-0.0615,-1.0012,-7.5000,24.9688,-32.3906
1,1596441,-0.1118,-0.0488,-1.0292,-4.2031,19.6562,-29.2188
1,1596452,-0.0461,-0.0271,-1.0538,-2.7188,14.9531,-29.2188
1,1596463,0.0181,-0.0073,-1.0792,-0.7031,15.1250,-29.5000
1,1596474,0.0590,0.0044,-1.0942,-1.3594,24.6094,-27.0469
1,1596486,0.0636,0.0060,-1.0969,-4.0625,37.2188,-23.5781
1,1596497,0.0311,0.0002,-1.0850,-5.2188,54.3750,-20.5781
1,1596508,-0.0212,-0.0031,-1.0645,-5.8906,62.5781,-16.8594
1,1596519,-0.0596,0.0032,-1.0447,-5.4688,58.5000,-16.0000
1,1596552,0.0432,0.0304,-1.0272,-5.8750,7.9062,-25.0000
1,1596564,0.1047,0.0284,-1.0299,-4.3750,-8.1719,-26.7188
1,1596575,0.1398,0.0255,-1.0352,-5.4062,-17.5312,-31.2969
1,1596586,0.1340,0.0272,-1.0436,-4.5469,-18.9062,-31.2031
1,1596597,0.0901,0.0354,-1.0529,-3.7031,-11.1875,-33.1250
1,1596608,0.0406,0.0443,-1.0580,-0.9062,-0.8750,-32.3906
1,1596620,-0.0116,0.0537,-1.0573,1.2344,0.7031,-32.0156
1,1596631,-0.0245,0.0551,-1.0522,2.8594,-4.3594,-33.7031
1,1596642,0.0125,0.0452,-1.0494,3.0938,-17.6406,-39.9688
1,1596674,0.1466,0.0060,-1.0729,3.5156,-43.3906,-39.1719
1,1596685,0.1217,0.0088,-1.0817,1.6562,-44.1094,-34.3281
1,1596696,0.0736,0.0166,-1.0864,2.5625,-49.9531,-31.9062
1,1596708,0.0371,0.0220,-1.0950,1.6875,-58.4062,-30.5938
1,1596719,0.0302,0.0220,-1.1091,2.7812,-62.5781,-28.0469
1,1596730,0.0406,0.0162,-1.1162,2.1094,-56.8438,-23.6250
1,1596741,0.0404,0.0055,-1.1069,-0.7031,-38.1719,-15.0469
1,1596752,0.0027,-0.0067,-1.0758,-1.8594,-13.7344,-5.9844
1,1596764,-0.0657,-0.0156,-1.0364,-0.6406,3.6094,-3.5625
1,1596795,-0.1422,-0.0216,-0.9980,-6.4688,9.1562,0.4062
1,1596807,-0.0823,-0.0188,-1.0107,-4.3906,4.6875,5.1875
1,1596818,-0.0106,-0.0092,-1.0347,2.1406,-0.2812,5.9844
1,1596829,0.0288,0.0095,-1.0704,4.6250,6.0000,5.6094
1,1596840,0.0354,0.0256,-1.0989,4.0469,12.6875,8.9844
1,1596851,-0.0042,0.0408,-1.1183,8.2500,25.1719,12.7031
1,1596862,-0.0673,0.0487,-1.1095,9.6250,32.7500,17.3281
1,1596873,-0.1169,0.0481,-1.0769,8.4375,32.3750,17.5312
1,1596885,-0.1233,0.0375,-1.0403,9.0000,26.9531,13.5000
1,1596917,0.0156,0.0128,-1.0757,13.4531,-2.7656,7.8906
1,1596928,0.0387,0.0276,-1.1274,14.8906,-9.3750,3.7031
1,1596939,0.0293,0.0449,-1.1544,15.4219,-11.4688,2.8125
1,1596950,-0.0059,0.0623,-1.1412,11.4844,-15.3281,0.8906
1,1596973,-0.0654,0.0416,-1.0071,5.3594,-17.8594,-1.4688
1,1596984,-0.0695,0.0101,-0.9535,1.1719,-17.9062,-1.8438
1,1596995,-0.0652,-0.0184,-0.9463,-2.0781,-15.2500,-1.3438
1,1597006,-0.0629,-0.0349,-0.9775,-1.8281,-13.0156,0.3750
1,1597039,-0.0968,-0.0353,-1.0352,-7.5938,-0.0156,7.9062
1,1597050,-0.1058,-0.0421,-1.0107,-7.9219,3.0000,8.3438
1,1597061,-0.0963,-0.0577,-0.9896,-10.3125,2.4688,7.1562
1,1597073,-0.0664,-0.0736,-0.9941,-9.1406,-1.1406,4.0000
1,1597084,-0.0352,-0.0770,-1.0294,-6.1719,-7.0625,-0.2500
1,1597095,-0.0071,-0.0612,-1.0699,-0.4375,-8.7031,-1.5312
1,1597106,-0.0107,-0.0239,-1.1145,5.2656,-7.2344,-0.9844
1,1597118,-0.0464,0.0203,-1.1328,7.3438,-2.6875,0.0000
1,1597129,-0.0931,0.0505,-1.1206,6.3438,4.3594,-0.8281
1,1597160,-0.1345,0.0159,-1.0295,2.2969,4.0312,-1.5312
1,1597171,-0.1085,-0.0068,-1.0194,1.7344,-0.4062,-1.3594
1,1597182,-0.0826,-0.0170,-1.0261,0.2812,-2.2969,-1.8750
1,1597194,-0.0571,-0.0183,-1.0389,-0.0625,-1.3438,-0.3281
1,1597205,-0.0493,-0.0106,-1.0444,-1.6094,2.0469,0.8594
1,1597216,-0.0579,-0.0007,-1.0399,-2.6406,4.7344,1.2500
